"","player_id","Name","DoB","Position","Club","Division","Nationality","EU National","Contract Start","Contract End","Transfer Value","Pref. Foot","Left Foot","Right Foot","Height","Weight","All-time Apps","All-time Gls","Current Ability","Potential Ability","Corners","Crossing","Dribbling","Finishing","First Touch","Free Kicks","Heading","Long Shots","Long Throws","Marking","Passing","Penalties","Tackling","Technique","Aggression","Anticipation","Bravery","Composure","Concentration","Decisions","Determination","Flair","Leadership","Off the Ball","Positioning","Teamwork","Vision","Work Rate","Acceleration","Agility","Balance","Jumping Reach","Natural Fitness","Pace","Stamina","Strength","Versatility","Temperament","Sportsmanship","Professionalism","Pressure","Loyalty","Injury Proneness","Important Matches","Dirtiness","Controversy","Consistency","Ambition","Adaptability","Throwing","Rushing out Tendency","Reflexes","Punching Tendency","One on Ones","Kicking","Handling","Eccentricity","Communication","Command of Area","Aerial Reach"
"1694",50086027,"Mickaël Biron","8/26/1997 (25 years old)","AM (RL), ST (C)","RWD Molenbeek","Jupiler Pro League","MTQ","Yes","7/15/2022","6/30/2025","$230K - $2.3M","Right Only","Weak","Very Strong","5'7""","143 lbs","105","38",113,113,9,10,13,15,12,11,10,12,5,9,12,11,8,13,5,11,12,12,12,12,8,13,7,10,10,13,11,11,14,13,10,9,13,13,14,10,14,12,12,12,11,13,5,12,11,1,14,14,11,3,3,2,2,3,2,1,2,2,1,2
"1695",85007653,"Mathias Coureur","3/22/1988 (35 years old)","M (R), AM (RLC), ST (C)","Golden Lion","Martinican Trophee Gerard Janvion R1","MTQ","Yes","12/3/2022","6/30/2024","$0","Right","Reasonable","Very Strong","5'10""","149 lbs","353","88",90,110,10,9,12,13,11,10,9,10,6,3,10,9,6,12,6,13,7,11,13,11,13,13,11,13,7,9,11,8,9,10,11,8,11,9,7,9,8,9,10,14,11,13,9,13,6,10,13,12,10,3,1,3,1,2,3,3,1,2,3,3
"1696",85111783,"Rosario Latouchent","3/21/1996 (27 years old)","D/WB/M (L)","Kauno Žalgiris","Lithuanian A League","MTQ","Yes","2/13/2023","12/31/2023","$0","Right","Weak","Very Strong","5'11""","160 lbs","191","2",100,110,6,12,11,5,11,6,9,12,8,12,12,7,12,12,11,10,11,9,8,10,12,11,6,11,7,12,10,13,13,12,12,10,13,13,13,9,12,19,12,10,9,10,7,10,10,2,9,12,7,2,1,2,2,3,3,2,2,3,1,1
"1697",34007769,"Kevin Parsemain","2/13/1988 (35 years old)","ST (C)","Golden Lion","Martinican Trophee Gerard Janvion R1","MTQ","Yes","12/20/2019","6/30/2024","$3.5K - $12K","Right Only","Weak","Very Strong","5'10""","165 lbs","39","25",90,110,13,10,12,12,13,15,8,12,5,2,9,8,2,14,8,11,10,12,10,10,13,12,11,13,5,9,11,11,12,11,12,9,13,10,12,9,8,14,14,11,9,12,11,15,8,7,13,12,13,2,3,2,2,3,2,1,1,1,3,3
"1698",67282687,"Florent Poulolo","1/2/1997 (26 years old)","D (C)","Sigma Olomouc","Czech First Division","MTQ","Yes","9/9/2020","6/30/2025","$0","Right","Reasonable","Very Strong","6'2""","187 lbs","168","7",98,110,5,8,11,8,12,7,13,7,5,11,12,6,12,12,8,11,12,8,9,10,7,11,6,7,11,7,9,6,12,12,12,14,15,13,12,13,10,10,12,9,12,10,7,7,9,8,8,9,7,2,3,1,1,2,3,3,1,1,1,1
"1699",85091719,"Jonathan Mexique","3/10/1995 (28 years old)","DM, M (C)","Châteauroux","French National","MTQ","Yes","6/24/2021","6/30/2024","$28K - $275K","Left","Very Strong","Weak","5'9""","165 lbs","169","10",105,110,8,11,11,7,12,7,8,10,5,11,12,7,11,12,14,12,11,10,11,10,13,10,13,10,11,13,12,13,13,12,14,8,14,13,14,13,11,12,12,13,10,12,8,11,10,6,12,13,8,2,3,1,3,3,3,3,3,1,1,3
"1700",8439604,"Geoffrey Malfleury","1/20/1988 (35 years old)","M/AM (R), ST (C)","US Cap d'Ail","French Regional Divisions","MTQ","Yes","7/1/2021","-","$0","Right Only","Weak","Very Strong","5'6""","134 lbs","248","64",84,110,10,10,12,10,12,11,6,9,5,5,10,13,4,12,10,12,11,11,9,10,14,12,6,12,7,10,10,12,11,12,10,6,13,11,11,10,8,15,15,12,11,10,5,12,11,7,11,13,13,3,3,2,1,1,4,4,2,3,1,2
"1701",28081633,"Kevin Wright","12/28/1995 (27 years old)","D/WB/M (L)","Oakland","USSL Championship Western Conference","SLE","No","1/18/2023","11/30/2023","$170K - $500K","Left Only","Very Strong","Weak","5'7""","152 lbs","128","8",95,110,7,10,11,6,10,7,5,4,7,10,10,6,10,10,9,10,12,10,10,12,12,9,8,13,10,12,9,13,16,15,10,5,12,14,10,9,10,12,12,14,11,10,12,11,7,4,11,13,14,2,1,1,2,1,4,1,1,4,3,2
"1702",48043020,"Boris Moltenis","5/8/1999 (24 years old)","D (C)","Wisła Kraków","Polish First Division","MTQ","Yes","3/15/2023","6/30/2024","$0 - $65K","Right Only","Weak","Very Strong","6'0""","176 lbs","85","6",102,109,5,5,6,7,9,6,13,6,8,12,11,10,11,10,13,12,14,10,11,12,13,7,11,7,12,12,8,12,11,11,12,13,13,13,13,12,7,11,13,12,11,12,7,12,8,8,11,12,15,2,1,1,1,1,2,1,1,2,1,3
"1703",73201939,"Karl Fabien","8/1/2000 (22 years old)","AM (L)","Vierzon FC","French National 3 - Group C","MTQ","Yes","7/1/2022","6/30/2024","$6K - $65K","Left","Very Strong","Reasonable","6'2""","167 lbs","34","5",85,108,7,12,9,9,13,6,5,4,6,6,7,4,7,9,12,7,8,9,7,10,11,9,8,5,6,7,9,12,13,13,7,7,11,13,12,4,12,13,11,10,11,12,5,4,5,3,14,12,15,3,1,2,2,3,2,2,1,2,3,3
"1704",152596,"William Sery","3/20/1988 (35 years old)","D (C)","FC Fleury 91","French National 2 - D","MTQ","Yes","6/10/2019","6/30/2024","$0 - $26K","Right Only","Weak","Very Strong","6'0""","180 lbs","335","13",91,106,5,6,6,5,8,6,12,7,7,12,9,6,12,8,14,12,14,10,12,11,14,5,12,7,11,12,10,14,11,9,14,11,13,11,12,12,8,8,8,10,8,12,7,13,14,6,12,12,13,1,2,1,2,3,2,2,4,2,2,3
"1705",85098694,"Thomas Ephestion","6/9/1995 (28 years old)","M (C)","Mezőkövesd","Hungarian Division I","MTQ","Yes","1/26/2023","6/30/2025","$80K - $800K","Left","Very Strong","Reasonable","6'2""","191 lbs","123","7",101,106,6,10,10,7,11,6,10,9,5,10,12,6,12,12,8,11,5,11,8,10,10,9,6,8,11,12,10,12,13,12,15,15,13,13,13,14,12,14,14,10,10,12,9,12,15,6,11,11,14,1,1,3,3,1,2,3,1,3,2,2
"1706",49038416,"Andy Cizo","3/2/2000 (23 years old)","D (C)","Develier","Swiss Lower Division","MTQ","Yes","2/1/2022","-","$0","Right Only","Weak","Very Strong","6'2""","182 lbs","21","-",70,105,1,2,2,3,8,1,11,5,4,14,6,2,13,8,15,13,12,8,9,9,6,5,1,7,8,7,1,8,13,11,8,11,10,10,11,11,12,11,11,7,11,11,7,11,13,12,13,9,16,1,3,1,2,2,1,4,2,2,2,2
"1707",2000096534,"Jonathan Audinay","5/19/2003 (20 years old)","GK","AS Samaritaine","Martinican Trophee Gerard Janvion R1","MTQ","Yes","7/1/2018","6/30/2026","$0 - $70K","Right","Fairly Strong","Very Strong","6'5""","182 lbs","-","-",77,103,4,3,2,1,2,7,1,1,3,3,9,3,2,5,5,8,12,5,9,13,8,3,13,1,9,7,5,5,12,13,2,13,15,8,1,7,12,19,12,12,9,10,7,11,11,5,19,10,10,7,5,13,10,9,6,13,5,6,12,9
"1708",2000015770,"Killian Polomat","2/23/2001 (22 years old)","ST (C)","Club Franciscain","Martinican Trophee Gerard Janvion R1","MTQ","Yes","7/1/2020","6/30/2025","$0 - $110K","Right","Reasonable","Very Strong","5'9""","165 lbs","20","16",84,103,8,7,14,15,8,8,15,9,7,8,9,5,5,8,15,8,5,11,9,12,7,8,14,11,9,8,9,9,10,9,9,7,15,10,9,10,11,16,10,12,12,12,5,12,11,5,12,11,12,2,3,2,1,2,3,3,1,3,1,1
"1709",48047549,"Ronny Labonne","9/14/1997 (25 years old)","D/WB (R), M (RC), AM (R)","Nîmes","French National","MTQ","Yes","7/1/2022","6/30/2025","$200K - $600K","Right","Weak","Very Strong","5'11""","167 lbs","60","2",97,102,8,9,10,13,11,8,10,5,1,9,12,3,10,10,8,8,9,10,10,11,2,9,5,11,10,13,12,10,12,12,12,10,11,11,14,11,13,20,10,12,13,10,12,10,8,3,12,11,7,1,1,3,2,3,2,2,1,2,1,3
"1710",50077171,"Jianinn Berenice","11/30/1998 (24 years old)","D/WB (L)","US Saint-Malo","French National 2 - C","MTQ","Yes","7/1/2022","6/30/2024","$5K - $50K","Left Only","Very Strong","Weak","5'6""","127 lbs","96","1",85,100,6,8,6,7,10,2,4,1,6,10,8,4,12,10,7,10,7,8,10,15,1,7,13,8,12,9,7,8,13,14,7,4,10,13,13,5,14,10,11,11,10,12,8,11,5,8,12,12,13,3,2,2,3,2,4,3,1,1,3,3
"1711",34009072,"Yoann Arquin","4/15/1988 (35 years old)","AM (RL), ST (C)","Enna","Italian Eccellenza Sicilia Grp.B","MTQ","Yes","6/12/2023","6/30/2024","$0","Right Only","Weak","Very Strong","6'2""","169 lbs","284","59",59,100,4,7,9,9,8,6,9,6,4,5,7,11,5,10,9,8,10,8,6,9,11,14,4,8,6,10,7,9,10,8,11,12,13,10,9,12,13,5,7,9,10,5,6,5,10,14,8,8,13,1,2,1,1,1,1,2,2,4,1,3
"1712",2000088105,"Mohamed Kamara","4/29/1999 (24 years old)","GK","Horoya AC","Guinean Premier Division","SLE","No","5/22/2022","6/30/2024","$9K - $28K","Right Only","Weak","Very Strong","6'2""","171 lbs","-","-",93,110,3,1,1,2,7,8,1,3,1,2,12,1,3,4,8,9,13,9,12,14,4,3,9,2,12,9,4,8,11,11,9,8,12,12,3,6,12,14,12,12,10,12,11,15,8,3,20,15,18,6,13,14,11,8,11,8,5,11,10,12
"1713",2000096545,"Mathis Priam","2/9/2002 (21 years old)","ST (C)","AS Samaritaine","Martinican Trophee Gerard Janvion R1","MTQ","Yes","7/1/2019","6/30/2025","$35K - $110K","Right","Reasonable","Very Strong","5'9""","143 lbs","-","-",81,100,5,5,13,13,13,6,9,7,1,5,8,10,2,8,10,7,8,12,7,13,15,14,12,11,6,7,6,5,13,14,8,7,14,13,11,5,13,17,11,13,12,12,11,6,6,4,10,13,15,4,2,1,1,3,3,2,2,1,1,3
"1714",49036408,"Florian Lapis","8/8/1993 (29 years old)","D/WB (L)","FC Versailles 78","French National","MTQ","Yes","7/1/2022","6/30/2024","$24K - $240K","Left","Very Strong","Reasonable","6'0""","171 lbs","123","2",94,100,7,9,10,7,8,5,10,5,12,10,11,7,11,11,11,10,13,10,8,9,11,10,5,11,7,12,13,13,13,11,13,10,12,13,13,12,10,10,12,10,11,10,12,8,8,1,11,11,14,1,2,4,2,2,1,1,3,2,1,1
"1715",2000096546,"Florian Goma","1/21/2001 (22 years old)","D (C)","AS Samaritaine","Martinican Trophee Gerard Janvion R1","MTQ","Yes","7/1/2019","6/30/2025","$0 - $90K","Right","Reasonable","Very Strong","6'1""","149 lbs","-","-",83,98,3,1,5,2,7,1,12,2,4,14,8,3,14,4,12,13,9,7,11,12,9,5,1,7,14,7,1,8,13,10,8,8,13,11,6,7,17,13,8,13,13,12,13,9,12,3,12,12,7,2,1,3,3,2,3,3,1,4,2,2
"1716",82084361,"Thierry Catherine","8/2/1997 (25 years old)","D/WB/M/AM (L)","Golden Lion","Martinican Trophee Gerard Janvion R1","MTQ","Yes","7/1/2021","6/30/2025","$20K - $60K","Left Only","Very Strong","Weak","5'11""","145 lbs","-","-",75,98,6,9,6,9,7,6,6,6,6,7,8,3,8,7,9,10,8,8,8,10,1,7,2,10,8,7,6,8,13,13,10,9,14,13,6,10,14,10,12,12,8,12,9,14,12,8,9,11,10,2,1,4,2,3,2,1,1,2,1,2
"1717",2000205811,"Jérémy Sebas","4/14/2003 (20 years old)","ST (C)","Strasbourg","French National 3 - Group I","MTQ","Yes","6/1/2022","6/30/2027","$18K - $190K","Right","Reasonable","Very Strong","5'9""","158 lbs","-","-",80,97,7,4,12,10,11,8,15,9,2,6,9,6,4,10,10,10,6,10,7,11,14,15,8,9,9,8,9,9,12,12,9,8,12,12,8,11,11,11,11,13,13,10,8,8,10,5,15,12,16,1,3,1,3,3,2,2,1,1,1,1
"1718",82078269,"Christophe Jougon","7/10/1995 (27 years old)","DM, M/AM (RC)","Club Franciscain","Martinican Trophee Gerard Janvion R1","MTQ","Yes","6/15/2020","6/30/2025","$35K - $110K","Right","Reasonable","Very Strong","6'2""","185 lbs","-","-",88,96,5,7,9,7,12,8,10,9,5,9,11,6,9,10,14,11,15,10,10,9,5,9,14,9,10,11,9,14,11,11,12,13,11,11,13,12,15,7,11,12,13,13,6,12,12,6,10,11,12,3,1,3,2,2,1,1,3,1,1,1
"1719",2000232076,"Matis Adon","10/5/2000 (22 years old)","M (C)","Amiens SC","Ligue 2 BKT","MTQ","Yes","7/1/2022","6/30/2024","$0 - $35K","Right","Reasonable","Very Strong","6'0""","160 lbs","2","-",72,95,4,6,7,9,12,6,12,9,3,8,10,1,8,12,15,10,2,4,9,14,10,5,10,9,10,6,9,11,13,12,8,12,14,12,9,5,10,11,9,13,10,12,14,7,13,5,10,11,14,3,2,1,1,2,1,1,1,1,2,1
"1720",85102117,"Audrick Linord","4/17/1987 (36 years old)","D/WB (R)","Club Colonial","Martinican Trophee Gerard Janvion R1","MTQ","Yes","6/14/2021","-","$0","Right Only","Weak","Very Strong","6'0""","158 lbs","113","2",70,95,8,9,7,3,6,4,9,2,8,10,9,3,9,10,7,12,9,8,13,15,14,5,6,8,9,9,9,9,8,11,13,11,14,12,10,11,11,15,11,10,11,13,9,2,13,5,11,8,7,1,1,3,3,1,1,1,1,2,2,4
"1721",82078339,"Grégory Pastel","9/18/1990 (32 years old)","M (R), AM (RC)","RC Rivière-Pilote","Martinican Régionale 2 Groupe A","MTQ","Yes","6/14/2021","6/30/2024","$1.5K - $16K","Right","Reasonable","Very Strong","5'11""","165 lbs","38","9",87,95,5,8,11,7,10,7,10,11,5,4,8,10,2,12,7,8,9,8,8,8,10,11,5,11,3,8,7,6,15,11,13,10,14,14,12,13,14,15,15,11,14,10,7,13,7,6,12,12,14,1,2,2,1,4,2,3,1,2,4,3
"1722",49037545,"Jérémy Bellune","6/16/1999 (23 years old)","DM","CA Neuville","French Regional 1 - Nouvelle Aquitaine - Group A","MTQ","Yes","7/1/2022","-","$0","Right","Fairly Strong","Very Strong","6'3""","191 lbs","13","-",70,95,6,7,8,7,9,8,13,6,7,10,11,7,13,9,13,9,16,9,7,7,6,5,12,8,10,11,8,13,9,7,11,13,11,8,11,12,8,10,11,12,9,9,11,9,11,5,8,9,10,3,4,3,1,2,1,2,3,3,3,3
"1723",17025592,"Andrey Solovey","12/13/1994 (28 years old)","ST (C)","Aqsý","Kazakhstan Premier League","BLR","No","1/13/2022","12/31/2024","$14K - $130K","Right","Reasonable","Very Strong","5'9""","147 lbs","161","68",95,110,4,4,8,12,12,8,8,6,6,4,8,12,6,12,9,12,9,12,6,10,16,10,9,14,8,8,8,12,14,13,8,8,14,14,12,6,10,8,14,13,11,8,9,8,9,8,10,6,14,1,1,1,3,1,3,1,3,2,1,3
"1724",93081650,"Jonathan Morsay","10/5/1997 (25 years old)","M/AM (RL)","Panetolikos","Greek Super League 1","SLE","Yes","8/6/2021","6/30/2024","$24K - $240K","Right","Weak","Very Strong","5'10""","169 lbs","146","12",95,110,8,10,12,9,12,6,5,10,5,5,9,8,5,13,7,8,8,9,8,8,11,9,6,11,5,7,8,8,15,13,9,7,13,14,12,9,14,9,10,11,10,10,6,7,6,7,9,12,15,3,1,3,2,2,2,2,1,3,1,2
"1725",85007501,"Ludovic Pancrate","2/23/1987 (36 years old)","AM (R), ST (C)","US Fontenay","French Regional Divisions","MTQ","Yes","7/1/2021","-","$0","Right","Weak","Very Strong","6'1""","171 lbs","237","51",94,94,5,10,11,11,12,8,10,12,5,5,9,10,6,11,7,11,8,11,12,11,9,12,5,11,9,10,12,11,11,11,12,12,10,12,12,12,8,14,14,14,10,11,6,12,7,6,12,11,19,3,3,3,2,1,1,2,1,3,1,3
"1726",82078244,"Stéphane Abaul","11/23/1991 (31 years old)","DM, M/AM (C), ST (C)","Club Franciscain","Martinican Trophee Gerard Janvion R1","MTQ","Yes","6/14/2021","6/30/2025","Not for Sale","Right Only","Weak","Very Strong","5'10""","191 lbs","-","-",82,94,5,8,10,8,10,9,8,11,1,4,11,6,7,11,16,10,13,12,9,11,15,15,11,10,4,9,11,12,10,11,11,9,12,9,10,11,16,20,13,12,13,13,5,16,8,5,20,12,7,3,1,1,2,2,3,3,2,1,3,1
"1727",8449437,"Yoan Pivaty","1/29/1990 (33 years old)","M (C)","SO Romorantin","French National 2 - B","MTQ","Yes","7/1/2022","6/30/2023","$0","Left Only","Very Strong","Weak","5'11""","174 lbs","236","17",84,93,7,11,12,7,11,7,8,7,7,5,8,10,5,13,9,10,11,9,9,10,12,12,10,10,5,10,10,11,14,12,12,9,12,12,13,11,16,14,14,11,9,13,10,13,9,8,11,12,13,3,3,2,3,1,2,3,1,3,3,3
"1728",50063898,"Geoffrey Marie-Louise","1/16/1992 (31 years old)","D (C)","Blois Foot 41","French National 2 - B","MTQ","Yes","7/1/2022","6/30/2024","$16K - $160K","Right Only","Weak","Very Strong","6'6""","238 lbs","106","7",86,92,6,7,8,5,9,6,16,6,6,12,10,7,10,9,10,10,10,11,10,10,10,10,9,10,10,9,8,9,8,9,12,16,11,8,11,13,11,18,11,12,11,13,4,10,11,8,10,13,13,1,1,2,3,1,3,3,3,2,3,1
"1729",50053154,"Lory Balustre","8/25/1995 (27 years old)","M (L)","US Roye Noyon","French Regional 1 - Hauts de France - Group A","MTQ","Yes","7/1/2019","-","$0","Left Only","Very Strong","Weak","6'2""","171 lbs","37","-",77,92,7,12,8,5,10,7,6,6,5,7,10,2,4,14,8,10,8,9,8,8,18,9,9,9,7,8,9,13,14,10,8,13,5,13,14,5,14,20,10,10,12,14,12,7,14,5,9,11,18,1,3,2,2,1,3,2,2,3,1,2
"1730",82078202,"Yordan Thimon","9/19/1996 (26 years old)","D/WB/M/AM (L)","Club Franciscain","Martinican Trophee Gerard Janvion R1","MTQ","Yes","6/15/2020","6/30/2025","$0 - $80K","Left","Very Strong","Fairly Strong","5'9""","145 lbs","-","-",83,92,6,11,8,9,9,6,6,4,4,7,9,3,8,8,10,6,8,7,8,9,14,8,11,9,8,7,5,8,12,13,7,6,15,13,13,5,11,20,10,9,10,11,11,2,9,1,16,11,11,1,3,1,2,2,3,3,2,2,3,4
"1731",85057004,"Jérôme Roussillon","1/6/1993 (30 years old)","D/WB (L)","Union Berlin","Bundesliga","GLP","Yes","1/12/2023","6/30/2025","$900K - $9.6M","Left","Very Strong","Reasonable","5'8""","180 lbs","264","12",131,140,6,13,13,8,12,6,8,9,12,11,12,7,12,13,13,12,14,11,11,11,13,13,10,14,11,12,11,12,16,12,14,7,13,16,14,13,9,15,15,13,12,12,10,14,10,10,12,13,11,2,3,2,3,3,1,2,4,1,2,2
"1732",85045661,"Dimitri Foulquier","3/23/1993 (30 years old)","D (RL), WB (R)","Valencia","Spanish First Division","GLP","Yes","8/30/2021","6/30/2025","$4.8M - $9.2M","Right","Reasonable","Very Strong","6'0""","169 lbs","273","5",130,138,9,13,11,9,11,6,9,9,11,13,9,7,12,11,11,12,14,13,13,13,14,10,7,13,13,12,10,13,15,13,14,11,15,15,14,14,16,15,15,14,10,13,7,13,10,5,13,13,12,2,1,1,2,3,3,3,1,1,1,3
"1733",34011705,"Claudio Beauvue","4/16/1988 (35 years old)","AM (RL), ST (C)","US Ivry Football","French National 3 - Group H","GLP","Yes","2/1/2023","6/30/2024","$12K - $40K","Right","Weak","Very Strong","5'9""","145 lbs","402","77",94,136,6,11,13,10,12,11,12,10,6,5,11,12,5,13,8,13,10,12,11,9,12,12,7,13,8,10,8,12,10,11,10,12,10,10,10,10,8,13,13,12,10,12,9,14,8,12,10,12,12,1,1,1,2,3,2,1,2,2,3,4
"1734",43207127,"Andreaw Gravillon","2/8/1998 (25 years old)","D (C)","Torino","Italian Serie A","GLP","Yes","1/1/2022","6/30/2025","$275K - $2.7M","Right Only","Weak","Very Strong","6'2""","165 lbs","141","4",124,135,6,6,10,6,11,5,14,9,5,14,12,10,13,12,13,12,15,12,12,13,14,6,13,9,14,13,9,12,13,13,14,13,16,13,15,14,10,8,12,12,11,10,2,13,7,10,13,12,11,1,2,2,3,1,3,3,2,3,1,1
"1735",28127310,"Kallum Cesay","9/4/2002 (20 years old)","D (R), DM, M (C)","Tottenham","English Premier Division","SLE","No","6/13/2022","6/30/2028","$35K - $350K","Right","Reasonable","Very Strong","6'0""","156 lbs","-","-",85,110,9,11,10,9,11,9,10,11,8,11,11,4,9,16,7,7,9,7,6,6,4,5,9,10,11,10,10,12,16,6,8,13,13,14,14,7,11,17,11,11,12,10,7,5,10,5,10,9,20,2,2,1,3,2,2,3,1,2,4,3
"1736",49037709,"Matthias Phaëton","1/8/2000 (23 years old)","AM (LC), ST (C)","Grenoble","Ligue 2 BKT","GLP","Yes","7/1/2022","6/30/2026","$2.1M - $4.4M","Right","Reasonable","Very Strong","6'0""","171 lbs","95","13",112,127,7,9,13,11,12,8,9,10,4,5,11,12,3,13,7,10,8,11,8,9,13,14,6,10,7,7,10,9,15,15,13,9,15,14,11,14,11,10,9,8,10,13,7,13,6,12,12,15,12,2,2,1,3,1,1,1,2,2,2,1
"1737",48042315,"Davy Rouyard","8/17/1999 (23 years old)","GK","Bordeaux","Ligue 2 BKT","GLP","Yes","6/1/2021","6/30/2025","$28K - $275K","Right","Reasonable","Very Strong","6'4""","198 lbs","-","-",95,125,4,2,3,1,1,5,1,1,3,3,8,1,3,6,9,11,11,7,12,8,13,1,11,3,14,9,8,6,6,13,6,16,11,7,5,16,10,18,12,10,12,12,5,13,8,1,10,11,16,10,13,14,14,11,10,14,5,12,8,14
"1738",8442419,"Loïc Nestor","5/20/1989 (34 years old)","D (C)","Grenoble","Ligue 2 BKT","GLP","Yes","1/18/2023","6/30/2024","$12K - $110K","Right","Weak","Very Strong","5'10""","154 lbs","414","19",107,125,4,7,9,8,11,6,13,8,8,12,11,6,13,11,11,13,13,13,11,11,15,7,12,10,12,14,10,13,10,12,14,11,13,11,11,14,13,15,15,14,13,14,9,14,11,6,12,13,10,3,1,4,3,3,3,3,2,1,1,1
"1739",913561,"Mickaël Tacalfred","4/23/1981 (42 years old)","D (C)","Reims Sainte Anne","French National 3 - Group I","GLP","Yes","7/1/2021","6/30/2024","$8K - $26K","Right Only","Weak","Very Strong","5'9""","152 lbs","594","12",90,124,6,10,8,6,10,8,13,7,9,12,11,6,12,10,15,12,15,12,12,11,14,7,13,9,12,12,8,13,8,12,13,10,13,10,12,12,8,14,12,14,12,15,7,13,11,6,12,12,15,3,3,1,3,3,3,1,1,2,1,3
"1740",2000091727,"Taïryk Arconte","11/12/2003 (19 years old)","AM (R), ST (C)","Brest","French Regional 1 - Bretagne - Group A","GLP","Yes","9/1/2022","6/30/2026","$22K - $220K","Right Only","Weak","Very Strong","5'11""","167 lbs","26","2",92,124,8,10,11,10,13,4,10,8,5,8,13,5,2,13,9,12,7,11,6,11,7,12,10,13,6,8,8,10,12,13,10,10,12,12,11,12,11,15,11,10,10,10,8,2,6,2,10,11,15,2,3,3,4,1,1,3,3,1,3,2
"1741",49041397,"Tommy Plumain","1/12/2001 (22 years old)","GK","Châteauroux","French National","GLP","Yes","7/1/2019","6/30/2024","$40K - $120K","Right","Fairly Strong","Very Strong","6'5""","185 lbs","13","-",85,121,5,1,3,1,6,7,1,3,3,2,8,3,1,5,9,8,11,7,8,13,12,1,5,3,7,7,6,5,9,11,3,13,12,10,1,6,11,14,12,14,11,12,6,18,7,6,13,8,14,9,10,11,9,9,13,13,5,8,12,13
"1742",85128191,"Dimitri Cavaré","2/5/1995 (28 years old)","D (RC)","Sion","Swiss Challenge League","GLP","Yes","1/6/2022","6/30/2025","$0","Right","Weak","Very Strong","6'1""","205 lbs","156","10",113,120,7,11,10,6,11,7,12,6,15,11,10,7,13,11,14,12,14,13,10,11,14,11,8,12,11,12,11,14,13,12,14,12,12,15,12,15,12,8,10,11,11,11,13,12,11,12,11,12,15,2,4,2,1,3,1,3,2,1,3,3
"1743",8432559,"Yohann Thuram","10/31/1988 (34 years old)","GK","QRM","Ligue 2 BKT","GLP","Yes","8/2/2022","6/30/2024","$10K - $100K","Right Only","Weak","Very Strong","6'2""","187 lbs","217","-",104,120,5,1,1,3,8,7,3,2,2,1,8,3,3,8,8,12,14,11,12,10,14,6,13,3,11,12,8,6,12,12,14,14,15,11,12,15,1,16,16,15,10,15,8,14,8,6,11,14,8,10,13,13,17,11,11,11,8,11,10,11
"1744",34011525,"Cédric Avinel","9/11/1986 (36 years old)","D (C)","AC Ajaccio","Ligue 2 BKT","GLP","Yes","6/30/2022","6/30/2024","$110K - $325K","Right Only","Weak","Very Strong","6'2""","187 lbs","434","15",115,119,4,6,8,6,10,6,13,7,5,14,11,7,12,10,13,12,15,11,13,12,14,5,12,8,12,13,7,14,12,11,15,13,15,13,14,15,10,14,14,12,12,14,6,14,7,5,11,14,10,2,1,1,3,1,3,3,3,3,1,1
"1745",2000108577,"Kenny Mixtur","10/9/2003 (19 years old)","AM (RL)","Havre AC","French National 3 - Group F","GLP","Yes","7/1/2019","6/30/2027","$45K - $130K","Right Only","Weak","Very Strong","6'1""","167 lbs","-","-",69,119,8,11,13,13,12,5,6,7,6,4,12,4,7,10,14,6,7,4,6,13,2,13,5,6,6,7,8,8,14,13,3,9,11,12,5,6,10,13,10,11,11,9,9,6,6,7,9,11,15,2,2,1,1,3,2,3,2,3,1,2
"1746",53031996,"Alfred Sankoh","10/22/1988 (34 years old)","DM, M (C)","Steinberg","Norwegian Lower Division","SLE","No","2/1/2023","-","$0","Right","Strong","Very Strong","5'9""","156 lbs","264","19",75,110,6,8,11,7,11,3,7,5,3,11,9,6,13,10,15,11,12,9,6,6,8,6,6,9,10,12,7,12,10,12,14,9,14,9,10,11,10,11,3,5,12,2,13,13,15,15,10,8,8,2,1,1,3,4,1,1,3,1,3,2
"1747",85052147,"Mickaël Alphonse","7/12/1989 (33 years old)","D/WB (R)","AC Ajaccio","Ligue 2 BKT","GLP","Yes","7/1/2022","6/30/2024","$24K - $240K","Right","Weak","Very Strong","6'0""","165 lbs","375","20",115,117,4,12,11,6,12,7,11,8,12,11,10,7,12,10,10,12,12,11,11,11,13,9,12,13,12,11,11,12,15,12,13,11,13,13,14,12,10,15,15,13,14,13,9,11,10,6,11,14,9,2,2,1,3,2,1,2,1,3,1,2
"1748",49047410,"Luther Archimède","9/17/1999 (23 years old)","M/AM (R), ST (C)","Sacramento","USSL Championship Western Conference","GLP","Yes","12/15/2021","11/30/2023","$95K - $950K","Right","Reasonable","Very Strong","6'2""","176 lbs","70","13",90,117,8,10,11,11,11,7,8,8,7,6,11,7,5,12,8,10,8,8,8,8,9,10,6,12,8,9,10,9,12,11,10,14,13,14,8,13,10,17,13,13,13,11,8,10,10,4,8,13,19,1,3,3,2,1,2,1,2,3,2,3
